Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Popularity Index
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,C'est What,43.64842583928427,-79.37343925237656,Beer Bar,7
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop,6
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant,5
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant,4
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,Canoe,43.647452066183476,-79.38132001815676,Restaurant,3
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,Bulk Barn,43.64558635799782,-79.39371943473816,Food & Drink Shop,2
"Richmond, Adelaide, King, Downtown Toronto, Toronto",43.65057120000001,-79.3845675,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café,1
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket,68
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store,67
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Dollarama,43.665296,-79.446215,Discount Store,66
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Earlscourt Park,43.673536691146026,-79.45151567459106,Park,65
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy,64
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Tre Mari Bakery,43.676487,-79.44865,Café,63
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Wallace Emerson Community Centre,43.66729321721379,-79.43947609874155,Pool,62
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Earlscourt BBQ,43.677137,-79.447324,Restaurant,61
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Sushi California,43.67748014783461,-79.44553832423071,Sushi Restaurant,60
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Dovercourt Park,43.664915496359505,-79.43412931213085,Park,59
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Hale Coffee,43.665531698018086,-79.44994926452637,Coffee Shop,58
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant,57
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Wallace Espresso,43.66236728741229,-79.4442272516029,Coffee Shop,56
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,7-Eleven,43.67777351179759,-79.44284677505493,Convenience Store,55
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery,54
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Pizza e Pazzi,43.67782147238314,-79.44372401169342,Italian Restaurant,53
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Balzac’s Coffee,43.670042,-79.448342,Coffee Shop,52
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Davenport Village Park,43.67108887242099,-79.44899293998914,Park,51
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Rio 40 Graus,43.677328742764786,-79.44629832285649,Brazilian Restaurant,50
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue,49
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Donna’s,43.662581,-79.444593,Diner,48
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar,47
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Shunoko,43.677539,-79.443972,Sushi Restaurant,46
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery,45
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Big Paws inc.,43.670603594340676,-79.45302209821885,Pet Store,44
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Salem Smoke Shop,43.67398524055055,-79.43731104476372,Smoke Shop,43
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Campbell Park,43.66371788764777,-79.44836107862439,Park,42
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,King's Tacos,43.67768050625154,-79.44444451489557,Mexican Restaurant,41
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Sunnyside Grill,43.67764141390399,-79.44466597629224,Breakfast Spot,40
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Piri-Piri Churrasqueira,43.66624777557027,-79.44984237455147,Portuguese Restaurant,39
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,The Beer Store,43.6662561,-79.4510532,Beer Store,38
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Halo Brewery,43.661829044693384,-79.4466940242595,Brewery,37
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Campbell Park Rink,43.6629753627174,-79.44802042113058,Skating Rink,36
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café,35
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Famiglia Baldassarre,43.670388,-79.434999,Italian Restaurant,34
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Sofra Grill Express,43.67790883439058,-79.44314006561379,Mediterranean Restaurant,33
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Boulderz Climbing Centre,43.666857152868026,-79.44950780358212,Gym,32
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy,31
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Cafe Con Leche,43.6653038319917,-79.45335257688778,Café,30
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Boo Radley's Junction Bar and Grill,43.666110374762674,-79.45017005861318,Bar,29
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Perth Park,43.66392982014242,-79.45236902062335,Park,28
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Koji Sushi,43.665222,-79.45275,Sushi Restaurant,27
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café,26
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,The Sovereign,43.6743263616395,-79.4334294223662,Café,25
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Cafe Neon,43.66193418260364,-79.44651746492616,Café,24
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Thai Lime,43.665354199829956,-79.45276964749328,Thai Restaurant,23
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Dark Horse Espresso Bar,43.67046758917436,-79.43487827252835,Coffee Shop,22
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park,21
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery,20
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Sandra's Grocery,43.674351991964315,-79.43341966432885,Flower Shop,19
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,K Mini Market,43.66431,-79.445372,Convenience Store,18
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Hub Coffee Shop,43.66693153385268,-79.4315096260646,Coffee Shop,17
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Pho Rang Dong,43.677684557749004,-79.44411263475287,Vietnamese Restaurant,16
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,A Guy In A Store That Fixes Leather -Sandalman.com,43.674315,-79.433377,Other Repair Shop,15
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank,14
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Geary Ave Parkette,43.674356912166985,-79.43343000559923,Playground,13
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Hawaii,43.66709967597604,-79.43146329130978,Bar,12
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Salto Resteraunt,43.673786,-79.433276,Restaurant,11
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Pepper's Café,43.662309899548795,-79.44461131976689,Café,10
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Cantanhede O Bairradino,43.66254634403038,-79.4446564259842,Portuguese Restaurant,9
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Canvas Gallery,43.66979624556288,-79.43213939666748,Art Gallery,8
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Earlscourt Park Off-Leash Area,43.671952771572506,-79.44922904751769,Dog Run,7
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Starbucks,43.67757421437726,-79.44522122039288,Coffee Shop,6
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Nairn Park,43.661527,-79.44361,Park,5
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Academy Of The Impossible,43.66195355541588,-79.446032944923,College Lab,4
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Faema,43.673809011492764,-79.43334128048585,Gourmet Shop,3
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Station Cold Brew,43.66561879021762,-79.45005885279788,Coffee Shop,2
"Dufferin, Dovercourt Village, West Toronto, Toronto",43.66900510000001,-79.4422593,Etherea Natural Foods,43.67378397462999,-79.43327203894079,Gourmet Shop,1
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Stephen's No Frills,43.737627,-79.246737,Grocery Store,12
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Tim Hortons,43.7389916331723,-79.2389613389968,Coffee Shop,11
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,McDonald's,43.73898520416951,-79.23986911307827,Fast Food Restaurant,10
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Eglinton GO Station,43.739701465456726,-79.23228116650037,Train Station,9
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Diamond Pizza,43.743699384861635,-79.24592163153024,Pizza Place,8
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Swiss Chalet,43.740393078236075,-79.23280219143186,Restaurant,7
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Dairy Queen,43.7395802,-79.2369911,Ice Cream Shop,6
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Nakamori Japanese Restaurant,43.737003,-79.24475,Japanese Restaurant,5
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Dairy Queen,43.73950592131142,-79.23689366388604,Ice Cream Shop,4
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,All Star Interactive,43.73692399726582,-79.24519001507048,Bowling Alley,3
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Mac's Convenience Store,43.738614536387075,-79.23857574098429,Convenience Store,2
"Scarborough Village, Scarborough, Toronto",43.7447342,-79.23947609999999,Subway,43.738283828941434,-79.236792129192,Sandwich Place,1
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall,44
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Foodland - Toronto,43.773951,-79.340148,Grocery Store,43
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Shoppers Drug Mart,43.77817,-79.345014,Pharmacy,42
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court,41
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store,40
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Tim Hortons,43.7749925,-79.3463027,Coffee Shop,39
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,SilverCity,43.77868093228815,-79.3440850072426,Movie Theater,38
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Starbucks,43.77799,-79.344091,Coffee Shop,37
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,The Beer Store,43.7861261,-79.3526277,Beer Store,36
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Mr Jerk,43.78593238518595,-79.35284203626418,Caribbean Restaurant,35
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,TD Canada Trust,43.777763,-79.345974,Bank,34
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Apple Fairview,43.7779146,-79.343561,Electronics Store,33
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant,32
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,LCBO,43.77895496200283,-79.34504796258686,Liquor Store,31
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,SEPHORA,43.778366,-79.3437003,Cosmetics Shop,30
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Zara,43.777961241763556,-79.34469070057258,Clothing Store,29
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Old Navy,43.7779901,-79.3440914,Clothing Store,28
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery,27
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Heart Sushi,43.777203,-79.343805,Japanese Restaurant,26
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store,25
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Tommy Hilfiger,43.77742747193735,-79.34589327979445,Clothing Store,24
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,DAVIDsTEA,43.77759332519533,-79.34508888051846,Tea Room,23
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Tim Hortons,43.777964,-79.344715,Coffee Shop,22
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar,21
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Allan's Pastry Shop,43.7856560376599,-79.35231415152528,Bakery,20
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop,19
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store,18
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,RBC Royal Bank,43.777303882018465,-79.3446527392512,Bank,17
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,H&M,43.77754859086118,-79.34560423018411,Clothing Store,16
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater,15
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,EB Games,43.7781866230844,-79.3433096596408,Video Game Store,14
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop,13
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop,12
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Pizza Pizza,43.78594607852859,-79.35294215201395,Pizza Place,11
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Purdys Chocolatier,43.77816,-79.344154,Chocolate Shop,10
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant,9
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,New York Fries - Fairview Mall,43.77860499015611,-79.34357713182652,Restaurant,8
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,KFC,43.7776,-79.3442,Fast Food Restaurant,7
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Subway,43.78583089500218,-79.35195323650834,Sandwich Place,6
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Thai Express,43.77799,-79.344091,Restaurant,5
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint,4
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Subway,43.77375219472015,-79.34070116762729,Sandwich Place,3
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,J.Crew,43.7779417,-79.3451178,Clothing Store,2
"Fairview, Henry Farm, Oriole, North York, Toronto",43.7785175,-79.3465557,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant,1
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,McDonald's,43.762413143616065,-79.49024297305107,Fast Food Restaurant,20
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop,19
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Starbucks,43.766762,-79.475957,Coffee Shop,18
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Tim Hortons,43.774266290879616,-79.49316501617426,Coffee Shop,17
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Bamiyan Kabob,43.773768556446406,-79.49274051998997,Middle Eastern Restaurant,16
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Nino D'Aversa,43.75991342959363,-79.48888463299159,Pizza Place,15
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar,14
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,TD Canada Trust,43.762819345862425,-79.49025084540365,Bank,13
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Bad Boy Furniture - North York,43.76431446505117,-79.4865882396698,Furniture / Home Store,12
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Hoops,43.77347548214057,-79.49288381668657,Sports Bar,11
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop,10
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant,9
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Domino's Pizza,43.77344559145662,-79.49293762997553,Pizza Place,8
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio,7
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Kitchen Stuff Plus (Distribution),43.761406,-79.484853,Furniture / Home Store,6
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Tin Tin Congee - 天天粥麵,43.77390669185088,-79.49259185905532,Chinese Restaurant,5
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Elite Restaurant,43.767934815930396,-79.47537888670135,Restaurant,4
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Pizza Nova,43.762761957796464,-79.49120791067236,Pizza Place,3
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Latitude Countertops,43.75965825871823,-79.48352991234061,Furniture / Home Store,2
"Northwood Park, York University, North York, Toronto",43.7679803,-79.48726190000001,Oishi Sushi,43.76352343481974,-79.49013570659244,Japanese Restaurant,1
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,TTC Bus 87 Cosburn,43.68927965596185,-79.34253746123672,Bus Line,97
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Serano Bakery,43.683139418786745,-79.34653122970155,Bakery,96
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Shoppers Drug Mart,43.679373,-79.342316,Pharmacy,95
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Aldwych Park,43.68490095564762,-79.34109075059628,Park,94
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,LCBO,43.681198423290475,-79.33336927551963,Liquor Store,93
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Square Boy,43.67994925367467,-79.33953984481623,Burger Joint,92
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Dieppe Park,43.692206959700314,-79.33607384580417,Park,91
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Foodland - Toronto,43.67865,-79.345674,Grocery Store,90
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Dollarama,43.678951,-79.343871,Discount Store,89
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Makkah Restaurant,43.68064246148289,-79.33661277260781,Restaurant,88
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,A&W,43.68164,-79.332268,Fast Food Restaurant,87
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Shoppers Drug Mart,43.68878,-79.348729,Pharmacy,86
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,TD Canada Trust,43.6873496,-79.3478355,Bank,85
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Rails and Ales,43.681054826477684,-79.33455581482418,Sports Bar,84
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Centennial College - Story Arts Centre,43.684873888059535,-79.34914033668834,Business Service,83
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store,82
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Starbucks,43.678879,-79.346357,Coffee Shop,81
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,The Wren,43.6824674097841,-79.32807925839526,American Restaurant,80
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,East York Farmers' Market,43.69048245471865,-79.3285094702114,Farmers Market,79
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Fresh from the Farm (Amish & Mennonite Meats),43.69333116755566,-79.34257376620852,Gourmet Shop,78
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,KFC,43.6843,-79.347,Fast Food Restaurant,77
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,A&W,43.679103,-79.344777,Fast Food Restaurant,76
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Wine Rack,43.689345,-79.349054,Wine Shop,75
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Mr. Pide,43.679635329815625,-79.34153035500347,Turkish Restaurant,74
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Sakawa Coffee,43.679906,-79.339807,Café,73
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Sala Modern Thai Kitchen & Bar,43.68188522065964,-79.33072046699459,Thai Restaurant,72
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Tzatziki,43.68357500543047,-79.34656915325962,Greek Restaurant,71
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Starbucks,43.67985,-79.34037,Coffee Shop,70
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Allure Body Bar,43.67930961860643,-79.34290082858878,Spa,69
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Red Rocket Coffee,43.68234009057258,-79.3285298526357,Café,68
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Pizza Pizza,43.679568651773415,-79.3419040384053,Pizza Place,67
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar,66
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub,65
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,The Dylan Bar,43.682025,-79.330434,Beer Bar,64
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Goat Coffee Co.,43.68447714502223,-79.3468360903566,Café,63
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Danforth Pizza House,43.680182909379766,-79.33879474268964,Pizza Place,62
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Bar Hop Session,43.679214,-79.34345,Beer Bar,61
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,Danish Pastry shop,43.688243347322356,-79.34832748362554,Bakery,60
"East Toronto, Broadview North (Old East York), East York, Toronto",43.685347,-79.3381065,The Ritz Restaurant,43.69181205999497,-79.3421085652764,Breakfast Spot,59
